"id","url","url_self_link","title","full_text","publication_date","update_date","scrape_date","share_fb_like","share_fb_share","share_googleplus","share_twitter","share_others","article_language","lesbahet","news_bureau","external_links","internal_links","word_count","line_count","char_count","factbox","comment_fields","comment_number","interactive_elements","poll","game","video_files","video_files_nrk","flash_file","image_collection","images","image_captions","related_stories","related_stories_box_thematic","related_stories_box_les","map","regional_office","program_related","main_news_category","iframe","css","js","template","autor_id","url","name","email","role"
192,"http://www.nrk.no/nyheter/kai-eide-har-ankommet-fengselet-i-kongo-1.11415984","http://www.nrk.no/nyheter/1.11415984","Kai Eide har ankommet fengselet i Kongo - NRK Nyheter","Kai Eide har ankommet fengselet i Kongo
Spesialutsending Kai Eide har akkurat ankommet fengselet i Kinshasa, hvor Joshua French sitter. Fengselsdirektøren kom personlig ut og nektet norske journalister å ta bilder av ankomsten, ifølge NRKs reporter Øyvind Nyborg.","2013-12-13 10:30:16",NULL,"2014-03-27 18:08:55",0,1,1,1,0,"no",50.2692,NULL,0,0,39,2,263,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24534,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
193,"http://www.nrk.no/nyheter/direkte_-pressekonferanse-med-rema-1000-og-coop-kl.-11-1.11415758","http://www.nrk.no/nyheter/1.11415758","DIREKTE: Pressekonferanse med Rema 1000 og Coop kl. 11 - NRK Nyheter","DIREKTE: Pressekonferanse med Rema 1000 og Coop kl. 11
Dagligvarekjedene Rema 1000 og Coop inngår innkjøpssamarbeid, dersom Konkurransetilsynet helt eller delvis godkjenner et tilsvarende samarbeid mellom Norgesgruppen og ICA. Les mer her","2013-12-13 10:27:14",NULL,"2014-03-27 18:11:04",0,1,1,1,0,"no",38.2727,NULL,0,1,33,3,238,0,0,0,5,NULL,NULL,0,1,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24886,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
194,"http://www.nrk.no/nyheter/1.11415952","http://www.nrk.no/nyheter/1.11415952","NRK Nyheter","Siktede sendt til Sandviken sykehus","2013-12-13 10:17:52",NULL,"2014-03-27 18:11:05",0,1,1,1,0,"no",65,NULL,0,1,5,1,35,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
195,"http://www.nrk.no/nyheter/1.11415937","http://www.nrk.no/nyheter/1.11415937","NRK Nyheter","Fengsla i fire veker etter bussran","2013-12-13 10:14:43",NULL,"2014-03-27 18:11:06",0,1,1,1,0,"no",39.3333,NULL,0,1,6,1,34,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
196,"http://www.nrk.no/nyheter/1.11415928","http://www.nrk.no/nyheter/1.11415928","NRK Nyheter","– Køprising er det eneste som hjelper mot kø","2013-12-13 10:11:02",NULL,"2014-03-27 18:11:07",0,1,1,1,0,"no",31.2222,NULL,0,1,9,1,44,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24655,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
197,"http://www.nrk.no/nyheter/sjeldent-sterk-snostorm-i-jerusalem-1.11415873","http://www.nrk.no/nyheter/1.11415873","Sjeldent sterk snøstorm i Jerusalem - NRK Nyheter","Sjeldent sterk snøstorm i Jerusalem
En usedvanlig kraftig snøstorm preger Jerusalem og deler av Vestbredden. Flere tusen mennesker er uten strøm, og folk blir bedt om å holde seg inne, melder Israel Radio.","2013-12-13 10:07:24",NULL,"2014-03-27 18:11:07",0,1,1,1,0,"no",43.4706,NULL,0,0,34,2,205,0,0,0,4,NULL,NULL,0,0,0,0,0,"",3,3,0,0,"NA","NA","NA",0,184903,24136,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
198,"http://www.nrk.no/nyheter/1.11415856","http://www.nrk.no/nyheter/1.11415856","NRK Nyheter","Dømt for voldtekt av sovende kvinne","2013-12-13 09:51:26",NULL,"2014-03-27 18:11:08",0,1,1,1,0,"no",39.3333,NULL,0,1,6,1,35,0,0,0,4,NULL,NULL,0,0,0,0,1,"",3,3,0,0,"NA","NA","NA",0,184903,24257,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
206,"http://www.nrk.no/nordland/kolonnekjoring-pa-bjornfjell-1.11415951","http://www.nrk.no/nordland/1.11415951","Kolonnekjøring på Bjørnfjell - Nordland","Kolonnekjøring på Bjørnfjell
På E10 over Bjørnfjell er det nå kolonnekjøring på grunn av uvær, melder Statens vegvesen.","2013-12-13 10:24:36",NULL,"2014-03-27 18:11:15",0,1,1,1,0,"no",50.5789,NULL,0,0,19,1,119,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
207,"http://www.nrk.no/nordland/gunn-ovesen-fratrer-i-innovasjon-norge-1.11415941","http://www.nrk.no/nordland/1.11415941","Gunn Ovesen fratrer i Innovasjon Norge - Nordland","Gunn Ovesen fratrer i Innovasjon Norge
Når Innovasjon Norge ved årsskiftet runder ti år, fratrer Gunn Ovesen samtidig stillingen som administrerende direktør. (NTB)","2013-12-13 10:14:42",NULL,"2014-03-27 18:11:15",0,1,1,1,0,"nb",48.5,"(NTB)",0,0,25,2,164,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
208,"http://www.nrk.no/nordland/coop-og-rema-vil-innlede-innkjopssamarbeid-1.11415934","http://www.nrk.no/nordland/1.11415934","Coop og Rema vil innlede innkjøpssamarbeid - Nordland","Coop og Rema vil innlede innkjøpssamarbeid
Matvarekjedene Coop og Rema 1000 er klare til å innlede et innkjøpssamarbeid som svar på en lignende avtale mellom ICA og NorgesGruppen. (NTB)","2013-12-13 10:11:36",NULL,"2014-03-27 18:11:16",0,1,1,1,0,"no",38.0806,"(NTB)",0,0,31,2,185,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
209,"http://www.nrk.no/nordland/ekstremvaeret-_hilde_-kostet-300-millioner-1.11415929","http://www.nrk.no/nordland/1.11415929","Ekstremværet «Hilde» kostet 300 millioner - Nordland","Ekstremværet «Hilde» kostet 300 millioner
Ekstremværet «Hilde» skadet bygninger og innbo for 300 millioner kroner, viser beregninger fra Finans Norge. Den endelige summer er ikke klar, fordi det fremdeles kommer inn nye erstatningskrav til forsikringsselskapene.","2013-12-13 10:10:22",NULL,"2014-03-27 18:11:16",0,1,1,1,0,"no",45.3158,NULL,0,0,38,2,262,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
210,"http://www.nrk.no/nordland/1.11415641","http://www.nrk.no/nordland/1.11415641","Nordland","Skal utvide byen med to millioner kvadratmeter","2013-12-13 10:08:30",NULL,"2014-03-27 18:11:17",0,1,1,1,0,"no",35.5714,NULL,0,1,7,1,46,0,0,0,4,NULL,NULL,0,0,0,0,1,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20307,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
211,"http://www.nrk.no/nordland/1.11415951","http://www.nrk.no/nordland/1.11415951","Kolonnekjøring på Bjørnfjell - Nordland","Kolonnekjøring på Bjørnfjell
På E10 over Bjørnfjell er det nå kolonnekjøring på grunn av uvær, melder Statens vegvesen.","2013-12-13 10:24:36",NULL,"2014-03-27 18:11:18",0,1,1,1,0,"no",50.5789,NULL,0,0,19,1,119,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
212,"http://www.nrk.no/nordland/1.11415941","http://www.nrk.no/nordland/1.11415941","Gunn Ovesen fratrer i Innovasjon Norge - Nordland","Gunn Ovesen fratrer i Innovasjon Norge
Når Innovasjon Norge ved årsskiftet runder ti år, fratrer Gunn Ovesen samtidig stillingen som administrerende direktør. (NTB)","2013-12-13 10:14:42",NULL,"2014-03-27 18:11:20",0,1,1,1,0,"nb",48.5,"(NTB)",0,0,25,2,164,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
213,"http://www.nrk.no/nordland/1.11415934","http://www.nrk.no/nordland/1.11415934","Coop og Rema vil innlede innkjøpssamarbeid - Nordland","Coop og Rema vil innlede innkjøpssamarbeid
Matvarekjedene Coop og Rema 1000 er klare til å innlede et innkjøpssamarbeid som svar på en lignende avtale mellom ICA og NorgesGruppen. (NTB)","2013-12-13 10:11:36",NULL,"2014-03-27 18:11:21",0,1,1,1,0,"no",38.0806,"(NTB)",0,0,31,2,185,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
214,"http://www.nrk.no/nordland/1.11415929","http://www.nrk.no/nordland/1.11415929","Ekstremværet «Hilde» kostet 300 millioner - Nordland","Ekstremværet «Hilde» kostet 300 millioner
Ekstremværet «Hilde» skadet bygninger og innbo for 300 millioner kroner, viser beregninger fra Finans Norge. Den endelige summer er ikke klar, fordi det fremdeles kommer inn nye erstatningskrav til forsikringsselskapene.","2013-12-13 10:10:22",NULL,"2014-03-27 18:11:23",0,1,1,1,0,"no",45.3158,NULL,0,0,38,2,262,0,0,0,4,NULL,NULL,0,0,0,0,0,"",6,6,0,0,"NRK Nordland","NA","NA",0,181178,20186,"nrk_alfa",NULL,NULL,NULL,NULL,NULL
